"","Stream","Gap_location","Date","Watershed","Aquatic_Transect_width","Terrestrial_Transect_Live_Richness","Gap_Diameter","Gap_Area","Year_Gapformation","Terrestrial_Total_Snag_Density","Terrestrial_Ash_Snag_Density","Terrestrial_Elm_Snag_Density","Terrestrial_Total_CWD_Density_m","Terrestrial_Ash_CWD_Density_m","Terrestrial_Elm_CWD_Density_m","Terrestrial_1_CWD_Density_m","Terrestrial_2_CWD_Density_m","Terrestrial_3_CWD_Density_m","Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density","Terrestrial_Elm_Live_Density","Terrestrial_Basswood_Live_Density","Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density","Terrestrial_Hickory_Live_Density","Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density","Terrestrial_Buckthorn_Live_Density","Terrestrial_Walnut_Live_Density","Terrestrial_Hophornbeam_Live_Density","Terrestrial_Aspen_Live_Density","Aquatic_LWFreq","Aquatic_InSitFreq","Aquatic_LJFreq","Aquatic_LWDens","Aquatic_LWvolpL","Aquatic_LWvolpa","Aquatic_JvolpL","log10Gap_Area","log10Terrestrial_Total_Live_Density","Terrestrial_Ash_Live_Density_bi","Terrestrial_Elm_Live_Density_bi","Terrestrial_Basswood_Live_Density_bi","log10Terrestrial_Oak_Live_Density","Terrestrial_Cherry_Live_Density_bi","Terrestrial_Hickory_Live_Density_bi","log10Terrestrial_Acer_Live_Density","Terrestrial_Beech_Live_Density_bi","Terrestrial_Buckthorn_Live_Density_bi","Terrestrial_Hophornbeam_Live_Density_bi","Terrestrial_Aspen_Live_Density_bi","log10Terrestrial_Total_Snag_Density","Terrestrial_Elm_Snag_Density_bi","log10Terrestrial_Total_CWD_Density","log10Terrestrial_Ash_CWD_Density","log10Terrestrial_2_CWD_Density","log10Terrestrial_3_CWD_Density","log10Aquatic_InSitFreq_nz","log10Aquatic_LJFreq","log10Aquatic_LWDens","log10Aquatic_LWvolpL","log10Aquatic_LWvolpa","log10Aquatic_JvolpL","invAquatic_JvolpL","Timepoint","Days_since_start","ALL_Richness","ALL_prop_Ash","ALL_prop_Aspen","ALL_prop_Basswood","ALL_prop_Beech","ALL_prop_Hophornbeam","ALL_prop_Black_Cherry","ALL_prop_Black_Walnut","ALL_prop_Buckthorn","ALL_prop_Dogwood","ALL_prop_Elm","ALL_prop_Grass","ALL_prop_Maple","ALL_prop_Oak","ALL_prop_Unknown","ALL_prop_Woody_Debris","Weather","Water_temp","mS_cmc","mScm","X.DO","Doch","pH","pH_mV","ORP","NTU","Volt","Flow","log10mScm","sqrtWater_temp","log10ALL_prop_Oak","boxcoxALL_prop_Ash","boxcoxALL_prop_Maple","boxcoxALL_prop_Elm","boxcoxALL_prop_Basswood","boxcoxALL_prop_Hophornbeam","ALL_prop_Aspen_bi","ALL_prop_Beech_bi","ALL_prop_Cherry_bi","ALL_prop_Walnut_bi","ALL_prop_Buckthorn_bi","ALL_prop_Dogwood_bi","ALL_prop_Grass_bi"
"Aquatic_LWvolpa",-0.144639542284334,-0.115095102051555,NA,0.135461679959369,0.0160096676991676,0.0707773178531315,-0.0692160594057024,-0.060182666214008,0.147046486445257,-0.151676538347673,-0.0413791654704623,-0.173813638997532,-0.0748749175728762,0.16911643752596,0.208528916637122,0.153716587536518,-0.00335371562054225,-0.125812492312572,0.126078898914089,-0.0940886465153323,-0.18439008684858,0.105798531486522,0.172870353541295,-0.355364211917452,-0.0880533929910047,0.0941071838000916,0.323550563314539,-0.437099000068693,-0.393060028492584,-0.0908754226600677,-0.279359038046818,0.567911306780416,0.20393793035609,0.129392407666511,0.484441327726464,0.935940865063667,1,0.0505330833014107,-0.0244578893844469,0.0229482576710636,-0.206914452197513,-0.0595102626192841,0.203379956734597,0.320579643685506,0.161938327390839,-0.159219825146489,0.0861077963920341,0.547448510605377,-0.89689700799404,0.402462776984425,-0.63753091078042,-0.249023725189106,0.385868822748107,-0.13804605577038,0.120139107668002,0.0908169548988467,-0.287451145600694,0.139020496116342,0.0816911492188832,0.488159490947399,0.9252727969904,0.999995631831212,-0.00116958989091952,0.0462826083919018,-0.0220249601577016,0.0126023371889973,-0.00947159118905001,0.138308972542214,-0.136539845041221,-0.144005626264149,0.311329457066043,-0.0861104314024472,-0.0846054561100137,-0.0816213438037769,-0.0753171431592338,-0.155264053120167,-0.0267761418123167,-0.138387594089345,0.254906952693475,-0.0713981939374581,-0.107894439874399,0.095196392218632,0.120524919121599,0.00642901414866851,-0.0318642621592128,-0.0319421493377335,-0.091951507188956,-0.117341498156173,-0.134772524146376,0.142914296241176,0.157370482362355,0.173398470818484,-0.0172130635300828,0.0778527333411483,-0.0304894238920384,0.00771421551053763,-0.0666465014880451,-0.142406485622685,-0.23884824401607,0.0579614918592466,0.147661147484776,0.0714078330077909,-0.334467516257471,0.372699234703663,-0.0190275858739849,-0.195166709114563,-0.338699861135085,0.0341467105923436,-0.438341956024297
"Aquatic_JvolpL",-0.468499823522053,0.481504820556773,NA,0.42018532308558,0.470171981163014,-0.33742427366964,0.425695741334445,0.404600435811716,0.339279195373731,-0.240494009270772,-0.1499427238732,0.108838986134297,-0.347084161696021,-0.147099796495492,0.0817870322814208,-0.123488497838544,-0.0610642301241806,-0.340444927698258,0.567845522223781,-0.173511170520911,-0.141371560073705,-0.223828604167015,0.382290507682364,-0.146166812658072,-0.240397218374038,0.656252666236856,-0.0306111241678229,-0.0995875814239163,-0.0832158447752424,-0.130700288259555,0.0555349142716874,0.356402591837833,-0.219685179456093,0.53012577611107,0.0119447094457836,0.241111711336824,0.0505330833014107,1,0.330256731548722,0.456907495019672,-0.178978220343761,-0.445373420421724,-0.386736260687248,0.271992617186364,-0.672110974148216,-0.755348000243272,0.473579915612448,-0.438992444205347,0.0118206745664305,-0.672674450954404,0.0811336942485771,-0.510788969356873,-0.0824878851303534,-0.526261372078998,-0.363030383905782,0.0199655060424645,-0.606086393686305,-0.0456607271711428,0.566052154603814,0.0213943885497537,0.267295147738783,0.0511526153293115,0.98587361361974,-0.947824223707221,0.0327514845891507,-0.047329820116469,-0.146712923466576,-0.11301540672704,-0.0513181493710384,0.253073872590254,-0.091552651518029,-0.242552849802182,0.180715382222894,-0.132606786972026,-0.0787732968989523,-0.0932462115506889,0.0746513603059979,-0.209079362090349,0.182015075683223,-0.150167360195082,0.0494290850656731,-0.133796165537693,0.117572290501967,-0.0330659231388602,-0.260964626557683,-0.231232815441884,-0.122890995704411,-0.121567229505174,0.248992117749267,-0.244613590739865,0.0466364153317691,0.178191730222687,-0.118929909475002,-0.152499727327646,-0.175689422324098,-0.0362543662137788,-0.171456319191954,0.106771085636778,-0.197127186895584,-0.0783342887868051,-0.280445759841003,0.255991495877176,-0.176818253720086,-0.428813640806953,0.186802060379212,-0.56168577562992,-0.242614052926173,-0.149512783546497,-0.746088871102071
"log10Gap_Area",-0.466510293163983,0,NA,0.292713038862204,0.459086422073681,-0.219767086120768,0.937187419754282,0.968124643041844,0.2418523459044,-0.0849116217533423,0.0701831679001552,-0.297596503812933,-0.0859205487621671,0.108327420752331,-0.229084048890567,-0.130908905622409,0.0485681152527166,-0.0228286724646461,0.444221553547535,-0.0216844450026809,-0.506868586422573,0.217228279908227,0.542984300932684,0.286102179875781,-0.11969121057905,-0.0838493382629016,-0.239198583090901,-0.308581104283326,-0.418234199196853,-0.196298886697962,0.67112382658212,-0.0281368622834544,0.106799822468211,0.0511598460997665,-0.136972546974905,0.0826768141600885,-0.0244578893844469,0.330256731548722,1,0.265480838850888,-0.0607400115794287,-0.688593622363736,0.528277219513725,0.538946246008184,0.12818267292925,-0.217028560212069,-0.301941088205612,-0.744731814901041,-0.115339025184859,-0.541018231069819,NA,-0.0532891131170095,-0.799223472145394,-0.0984919683905561,0.112650081839422,0.170712600674939,-0.0345373512272608,0.0338593201517714,0.155955873954981,-0.138936574133544,0.110526273308811,-0.0240839436730664,0.326595455524632,-0.325945615244372,0.0784867142994414,-0.0291871196129002,-0.0860189267015152,0.0857106465622733,0.349592597510204,0.190728031987276,-0.301614266999047,0.0679000396973331,-0.0292276234389672,-0.235652753801793,0.0960691184865298,-0.17571354156875,-0.110231616515324,-0.162592320484088,-0.167492475470059,-0.21741354662434,0.15849439426235,0.0634628018237841,0.0783175073257039,-0.0970305820716812,0.0525919469452675,0.000835497560011282,0.068609797436528,0.096397218527025,-0.346587159714228,0.398721422906128,-0.318923315782886,0.363095468048532,-0.0416852267302383,-0.275506302724521,-0.0283547170975531,-0.115367959629692,-0.217078574962327,-0.0751433963322758,0.1682645046753,0.111191661665484,-0.189820498455132,-0.0552443843292814,0.380462245106654,-0.803097184693411,0.0976258934907085,-0.796214999093815,0.32333741583254,-0.629258382726208,-0.395940079349786
"log10Terrestrial_Total_Live_Density",-0.618089739495177,-0.0534984703023478,NA,0.663482930120796,0.377304893048865,-0.0678118059129888,0.435302065975295,0.392499484450427,0.58336688014417,-0.385505645891134,-0.344047067191304,-0.0102666969097765,-0.0331845450241146,-0.128927592739408,-0.189021752610297,0.0869603940569545,0.00346572755725678,-0.056947586167309,0.942555818664289,-0.319647135337879,0.108076200898097,0.0742615784614726,0.663547567339871,-0.0287480637968199,-0.06871786638413,0.474045678896983,-0.147914375141086,-0.152349085277541,-0.089710493213555,0.0389276997621848,0.286967430705389,0.313814877653866,-0.232409313085874,0.504274424705967,0.0867107958689179,0.120591499214282,0.0229482576710636,0.456907495019672,0.265480838850888,1,-0.564996735006323,0.287802290014672,-0.336541577204126,0.510116960406771,-0.151908797015806,-0.110417374876948,0.350637677500366,-0.107652311399055,-0.269971953099212,-0.0727852857548004,0.437246770122429,-0.336575781355582,-0.314842428484288,-0.0860870595988931,-0.301235585046789,0.0380724691281294,-0.221440519207752,-0.210455167651935,0.543314139019009,0.0912994647610424,0.205473608602687,0.0239000409022135,0.450622360345357,-0.442667216143928,0.0684355904394396,0.0633075526816999,0.0774845918363123,-0.134300459399159,-0.0619481217120135,0.199315553474561,-0.00987412185063646,-0.269368723070247,0.10113184896178,0.0423665452793012,0.0648346651022322,-0.0767445348580732,0.00160642727971775,-0.103142127276145,0.125922470431376,0.0261912674639839,-0.0609411343790085,0.0411247317689487,-0.0326711962399682,-0.0936513370153845,-0.514046716634734,-0.467944987559547,0.104756150516828,-0.211027572890499,0.0955393160904461,-0.0861046669976893,0.0342177242477577,0.0377292591328246,0.0561723696751182,-0.382546231123369,-0.430951574794174,-0.0793878841310479,0.00593229219392263,0.155216622142192,-0.208669559476373,-0.0238703275156006,-0.188783424767176,0.250011581128821,-0.0500563294388514,0.119152119427438,-0.0137045782531025,0.11256401529539,0.108981293600125,-0.361666647538508,-0.0760162839660643
"Terrestrial_Ash_Live_Density_bi",0.372179895724464,-0.777091872998438,-0.229519059717781,-0.55426813843393,-0.178650865771538,-0.0161733733814384,-0.374825963808244,-0.246218448811906,-0.443252800486946,0.502015703029835,0.658264871520547,-0.452572905237362,0.115012882725871,0.347109649675662,-0.517608547501029,0.040797263151387,0.027103098284037,0.154757426322243,-0.643471077431642,NA,-0.721287953184954,-0.112406001008527,-0.776865053029738,-0.557589178021568,-0.531300319346181,0.0801819760114768,0.0447242892053389,-0.204828464444548,-0.537586533824305,0.55505573319985,-0.532754674121353,0.398433469941854,0.611994593137882,-0.0164159570248171,0.413264853906939,-0.388596724779731,-0.206914452197513,-0.178978220343761,-0.0607400115794287,-0.564996735006323,1,-0.967489127561128,0.233539567363307,-0.730690982755015,-0.945534534552965,-0.889881258632673,0.0493570434466947,0.356865231945695,-0.166974893172979,0.511266406499517,-0.889881258632673,0.74463495124418,-0.889881258632673,0.434769977139716,0.615770157660194,-0.242246671576242,0.571846750709647,0.812971198965835,0.012321577352591,0.417306171119984,-0.1657783098149,-0.205703432602669,-0.144760134736829,0.112035957157582,-0.0159527767027578,-0.183587983036988,-0.323218769714369,0.236626824551505,0.126318716020409,-0.167054371098433,-0.641139383352195,0.0676555723935094,0.272381520534786,-0.352325880860251,-0.376666907701679,-0.371795747566167,-0.543945206374784,-0.510985800976681,0.157585004507153,0.118407976946802,-0.22964745100215,-0.479404271136628,0.246517284951391,0.10745061486852,0.373893240615693,0.373737534051982,0.454192092692293,0.0930973102768724,-0.270029050419079,0.253315278366833,-0.525028193466457,-0.281580371084978,0.457012512743782,0.967489127561128,0.342394132395744,0.103893498281531,0.107626730900387,-0.260724684331966,-0.13174165247262,0.506064011264836,0.135173385295005,-0.0528592333780908,0.0454681967333746,-0.955731177160571,0.104062950166639,-0.834966645512832,-0.835578836052511,-0.834966645512832,-0.876037480846751
"Terrestrial_Elm_Live_Density_bi",0.258596166510198,0,-0.033493559262588,-0.117266984953837,-0.713999345311054,0.496134681033335,-0.841159313557044,-0.733019056726068,-0.0225862107685378,0.405852282135213,0.162776623492491,0.501490248860126,0.203903927210069,0.213087027623696,0.0323426711737868,0.514690344719616,0.21757584615961,-0.321513517240872,0.0599212337314419,-0.908185117469393,NA,0.28804453791059,-0.415742482049014,-0.600943957936975,0.203925870405162,-0.0776677206333577,-0.16595078826394,0.573992477084602,0.644642124450923,-0.328885594735062,-0.865769351272933,0.15693178088876,0.0102544925362224,0.0203760987676183,0.413178386236049,-0.349397575283717,-0.0595102626192841,-0.445373420421724,-0.688593622363736,0.287802290014672,-0.967489127561128,1,-0.463505633865635,-0.43374113048362,-0.216543904672753,0.324618156256862,0.1257953963423,-0.0559763299774821,0.553806593513881,-0.095124541358453,-0.957950790945558,0.597126712522615,0.324618156256862,0.48741149793266,0.0309579073200337,0.216671298384271,0.098417744195307,-0.193030195686384,0.0329929582893017,0.410728162395433,-0.279072993907566,-0.0588632426606494,-0.383771631757767,0.335960457954952,0.0681607225419129,0.056407119413997,0.0988632583914324,0.141345101312241,-0.52429155166738,-0.0195423324698428,0.0664320633696816,0.023279093409419,-0.240728979646869,0.44616961874762,0.0912721650029397,0.303709087259995,0.0269613821107251,-0.0810748403577611,-0.439614572092071,0.10042135754656,0.237704365560721,0.289829283642916,-0.293176454446252,0.029285902702736,0.0538064727920883,0.041567484195916,-0.144485141381243,-0.01523687200378,0.23231568694617,-0.272184465838858,0.412453023094714,-0.818036996712996,0.0441739304939977,0.0302783245561875,0.110600115030568,0.0717051329701186,0.104924134076538,-0.136103365183161,0.331223225156307,-0.0455685705794341,0.0377429387829507,-0.0741323104986,-0.251334661090704,0.486220870487781,-0.506172852468836,0.974989735670312,0.051202593315102,0.249300461829875,-0.17414429718526
"Terrestrial_Basswood_Live_Density_bi",0.261671208199276,-0.435632703071987,-0.0312372453465266,-0.403184805759091,0.298177494912125,0.218454087517954,0.391493965172096,0.425667165066832,-0.423481720858553,0.496052961518423,0.571314043130379,-0.447243089052609,0.0625704295280022,0.535867783699025,-0.740161779082409,0.160921409458877,0.501279905472933,-0.248499665654116,-0.251128898075743,0.0880799924401742,-0.493945662341792,0.855139969814781,0.0102543753837147,0.590433514820103,-0.606220735215334,-0.821663689247466,-0.7719082046008,-0.343192972934438,-0.628459409650201,-0.354519901232442,0.608105810138198,-0.343811274744236,0.324778007682086,-0.375114014993881,-0.148226134156414,0.151278875031529,0.203379956734597,-0.386736260687248,0.528277219513725,-0.336541577204126,0.233539567363307,-0.463505633865635,1,0.243194843863914,0.645362054605354,-0.976255696867315,-0.799607058163692,-0.302054770260257,-0.0478858504950253,-0.0873183736309327,0.992631747743054,0.466621998608092,0.11475801724224,-0.00671475842204595,0.389892297972167,0.285760785097617,0.0591392955804279,0.0116260122224414,-0.280839044168382,-0.158086422689544,0.186077988372994,0.202822633553639,-0.33440095293892,0.288789604690833,-0.0349745392918823,-0.0751780409161578,-0.0777927576896485,0.466942812732783,0.543388312286732,0.143992151314492,-0.790169365075368,-0.111490571796431,-0.257789246606035,-0.456549782210965,0.0645483716357607,-0.982997714205353,-0.282039541220344,0.14514233736123,-0.188087135446778,-0.237688020768277,0.195095342154477,0.144094163522952,0.0546555919659637,0.00404619092311362,0.294919710216743,0.239111413519606,0.0780885189514522,0.0870911095986756,-0.581750368643849,0.617875515360028,-0.307728939657196,0.141888953092588,0.549803934629063,-0.00666257830446275,0.263066769906245,-0.040641623377906,-0.218118175299812,-0.452138268702081,0.273639643661867,0.272125736299479,-0.145836773087765,0.100324497325438,0.608176807382078,-0.672678665185929,-0.121409801790322,-0.916931177675416,0.306930196409755,-0.916931177675416,0.251729520399639
"log10Terrestrial_Oak_Live_Density",-0.626045746794153,-0.146452955072812,NA,0.718946913688375,0.673625986577056,-0.0313746824493688,0.641729699032066,0.588667290412752,0.563366220616057,-0.313671421958862,-0.323586141200121,-0.230896312538228,-0.0785282315826542,-0.084151825943981,-0.0520490084260992,-0.203766002792199,-0.0266064740406532,0.0403109948232471,0.630102953596022,-0.343033496159433,-0.449527662961466,-0.0807283801480642,0.910422703701105,0.0722145022982846,-0.34161263993767,-0.0755874034309005,-0.0658187054388663,-0.283179465642318,-0.334039997352786,-0.18012536782809,0.453644034357694,0.0980074449396827,-0.236694856290631,-0.0565554240975429,-0.199715058724938,0.507678313402029,0.320579643685506,0.271992617186364,0.538946246008184,0.510116960406771,-0.730690982755015,-0.43374113048362,0.243194843863914,1,0.345277825613575,-0.890560958567674,-0.155220648630831,-0.330671979406501,-0.355046212768974,0.0810018389578169,0.603576131544117,-0.383035497811482,-0.21306764629896,-0.19898645430873,-0.096078426399464,0.0929330951172078,-0.264598031338942,-0.125416860468521,-0.00739572237373387,-0.194870084942937,0.536941591187696,0.321052062940402,0.255240198679865,-0.237893012929172,-0.106867416243185,0.0876843157834309,0.191106330957848,-0.114117689991393,0.102107136551178,0.261462872802707,0.148616887033317,-0.147082352822696,-0.0498386016140849,-0.188213793628763,-0.0358670310710793,-0.127069759841493,-0.082238185580429,0.0865538977099982,-0.0022811302541099,-0.0709417529923373,0.00740615756389995,-0.126999009568722,0.0819045782542988,-0.0153859863015577,-0.574840846480877,-0.479347243798323,0.0289382369889871,-0.100055876223012,-0.384640859745002,0.411832547013253,-0.119764553109694,0.334891195983862,-0.00869730601148139,-0.487523920961414,-0.493859345551917,-0.032513576623607,-0.0717101506366445,0.103034107749513,-0.0480333040081645,0.102294683164812,-0.265440274435024,0.134265155017665,0.264579338721201,0.211210770836866,0.0405046005581176,-0.68155698146803,-0.00160569736367312,-0.206824821255129,0.124457433715309
"Terrestrial_Cherry_Live_Density_bi",-0.212126205419647,0.204629553220155,0.129947271024193,0.287970444642785,0.561760662964472,0.75326874217399,0.163903971845105,0.134184412769269,0.170745041076277,0.174993002659108,-0.593048412917195,-0.314378708105708,-0.28847721855186,-0.354523119360631,-0.617170208367742,-0.747721879010703,0.233854674777313,-0.619719423602279,-0.335725970528642,-0.678771653944978,-0.695220188428874,0.0541266281540395,-0.0891582937735676,0.684092908641958,-0.624863598580299,-0.439494023592486,-0.427577556195686,-0.223125186146287,-0.634957895796603,0.00610720680562762,0.264098941892079,-0.351162068901504,-0.775660192698936,-0.654120035365063,-0.490547922344724,0.236406018416636,0.161938327390839,-0.672110974148216,0.12818267292925,-0.151908797015806,-0.945534534552965,-0.216543904672753,0.645362054605354,0.345277825613575,1,-0.918676780850721,-0.238317856123733,0.150844065859496,0.206073759645392,0.707650244834253,0.488516879699015,0.587427592206862,0.488516879699015,0.00956403257505888,0.128763502878076,0.398866648481823,-0.137400823044251,-0.498798804961636,-0.553604273393023,-0.487994951697396,0.0992796730538391,0.160164039174419,-0.560545772455865,0.487132982991559,-0.0744889506134763,0.049539634096553,0.0215724134092601,-0.175788795473412,0.161708383544817,-0.733025131386989,-0.199915556522389,-0.0670144521050665,-0.273356990629151,-0.413572940892155,0.195656305431399,-0.459564885088681,-0.254602320602645,0.0421768231618388,0.135208233193971,-0.0639293450569822,-0.0650292237908437,-0.223226627828215,0.0775131537186931,-0.0291968971607959,-0.396093567735537,-0.338520231704296,-0.0565294129963845,-0.168919192035926,-0.266618996369177,0.279197033390452,0.0638755362055065,0.161370240151205,0.537425417511329,-0.206270010591848,-0.237329270876121,-0.0501800471911624,-0.0527763847990717,0.118704681386019,-0.0971564469048704,0.230598347050713,0.7426492779059,0.0556722093444748,-0.10177735531516,0.150844065859496,-0.0833378427868871,-0.84055145590696,0.59232944853532,-0.84055145590696,0.321755491634623
"Terrestrial_Hickory_Live_Density_bi",0.41066986479992,-7.105427357601e-12,-0.207508922991138,-0.467710030074784,-0.786903267733795,-0.152861488806991,-0.406670947176078,-0.294739387402035,-0.325725593649511,-0.554540781588406,-0.190365112124127,-0.423870379886593,0.310890670903809,-0.437484038024536,-0.485808087927363,0.359932971786454,-0.346228018769166,0.292205516188009,-0.122872834962049,-0.527751911689241,0.288788303569549,-0.67921921694407,-0.754605357390095,-0.521615222728548,0.9999,0.274175181004471,0.0827504994180869,-0.600609653713754,-0.507353687783431,-0.546362852316644,-0.503499836631444,-0.0157556961065149,-0.490121195738149,0.180296709811956,0.193806933063277,-0.402958881266919,-0.159219825146489,-0.755348000243272,-0.217028560212069,-0.110417374876948,-0.889881258632673,0.324618156256862,-0.976255696867315,-0.890560958567674,-0.918676780850721,1,0.513890356424026,0.444544300006489,-0.918676780850721,-0.90003280455987,-0.877714317439301,-0.052467895316822,-0.877714317439301,0.646647915516717,-0.14428566430154,-0.0734352399275797,0.467811028180256,-0.283614833240566,0.0788349151629657,0.187112029675102,-0.308799887627575,-0.158589522027757,-0.767097841098623,0.742169800517107,0.108802937690543,-0.0251227221742129,0.141609506294204,-0.45096637196803,-0.458001096050212,-0.583887927707157,0.0687289965129558,0.416049351601242,-0.361838823260771,0.235963707183247,0.222442770261852,-0.345853805284575,0.0982979556512985,-0.481069721277675,-0.317027062343088,0.425893010521131,-0.328046156403541,0.189423233272062,-0.170548494582298,-0.00608002454324558,0.463873515492437,0.391642358874041,-0.236669965775593,-0.0789158687461844,0.31327785198766,-0.34847053693095,0.373345292301064,-0.339860109736163,-0.144924913391702,0.251334661090704,0.455930307405678,0.0180669401371264,0.440156528364729,0.46862453754034,0.233680182457328,-0.141411414021752,0.589673257667545,-0.412561455401218,-0.877714317439301,0.183903797373353,-0.143162292850837,0.535351452928699,0.374826663486531,-0.822281642575387,-0.862914282540705
"log10Terrestrial_Acer_Live_Density",-0.223146188187222,0.198015864182453,NA,0.193800703170494,0.0316233427572386,0.0271925722599182,-0.210151134457884,-0.221130561823894,0.221004180348325,-0.295875107823387,-0.278740140742811,0.089987743668648,-0.207623317883464,-0.323903666194911,-0.184398488273266,-0.0220702559369468,-0.27071682590838,-0.111097713384955,0.316725853375944,0.0332532805911823,0.131086953478773,-0.497102121458573,-0.00599055281148161,-0.368624682868645,0.304975603138021,0.911006524885628,-0.0611182367453145,-0.0892279554528798,-0.0149175084816728,0.363680465010227,-0.415387166395967,0.404684406678787,-0.305051379411196,0.404538618833746,0.162655142358486,0.179145733081805,0.0861077963920341,0.473579915612448,-0.301941088205612,0.350637677500366,0.0493570434466947,0.1257953963423,-0.799607058163692,-0.155220648630831,-0.238317856123733,0.513890356424026,1,0.429501930488087,-0.256201795361683,0.541706989611757,-0.984891162327179,-0.290306410741898,0.246994196991883,-0.179258083416956,-0.260213189049283,-0.16271509664999,-0.312777101871026,-0.129588518581459,0.350468784264158,0.171818744124249,0.15365566981833,0.0861806347848029,0.419023056637706,-0.358713170052754,0.0860982394090823,-0.0448535414858504,-0.0889122418765211,-0.215492272869178,-0.290098046735563,-0.102113867659065,-0.0979147327390626,-0.0132975216080706,0.271477456661769,0.0991824125555673,-0.00361798299708543,-0.0641891989912001,-0.0242315380582565,-0.243403121159302,0.464505757453369,0.137844286068476,-0.265499113808655,-0.09612913929327,0.0828836655670201,-0.0276801778382132,-0.145318581039806,-0.129221058805324,0.00275787620660132,-0.23988513070235,0.520879031283613,-0.544359283871161,0.239793476153244,-0.113174922406005,-0.0352121470781872,0.179966485749787,-0.0880282409202208,-0.00395368068387608,0.109451077383973,0.205906032262053,-0.489411587445993,-0.0106493047770805,0.0921707083376757,0.0197917323465298,-0.727906892521708,0.110329702549378,0.150089719211749,0.239211303022039,-0.15415172002291,-0.404752124206453,-0.541660309602786
